id,post_id,likes,comments,shares,contains_emoji,does_not_contain_emoji,contains_hashtag,accounts_reached,followers_gained,hashtag_count,year,month,week,day,hour,caption_length,day_of_week,media_type_VIDEO,media_type_CAROUSEL,media_type_PHOTO,day_posted_monday,day_posted_tuesday,day_posted_wednesday,day_posted_thursday,day_posted_friday,day_posted_saturday,day_posted_sunday
1,17984725162841195,0.0101404656532614,0.02803738317757,0.0040010529086601,0,1,1,0.2063359659242168,0.0277777777777777,0.6666666666666666,2023,4,14,5,0,0.0533333333333333,3,0,0,0,0,0,1,0,0,0,0
25,17968794137117175,0.0078314412160862,0.0,0.0005790997630955,0,1,1,0.0,0.0,0.3333333333333333,2023,4,14,5,23,0.12,3,1,0,0,0,0,1,0,0,0,0
24,17984946319971584,0.0258610736963632,0.0,0.0047907344037904,0,1,1,0.1969296299582926,0.0,0.3333333333333333,2023,4,14,6,22,0.104,4,0,0,0,0,0,0,1,0,0,0
23,17988768241903993,0.0172214739272657,0.0420560747663551,0.0017372992892866,0,1,1,1.0,0.0277777777777777,0.3333333333333333,2023,4,14,7,20,0.4879999999999999,5,0,0,0,0,0,0,0,1,0,0
22,17983081409047487,0.0243409659418895,0.0233644859813084,0.009739405106607,0,1,1,0.2347856952702103,0.1111111111111111,0.3333333333333333,2023,4,14,9,16,0.088,7,0,0,0,0,0,0,0,0,0,1
21,17950807103410785,0.0125649413122955,0.02803738317757,0.0024743353514082,1,0,1,0.0,0.0,0.3333333333333333,2023,4,15,10,20,0.0959999999999999,1,1,0,0,1,0,0,0,0,0,0
20,18250284715153277,0.0121608620357898,0.0,0.0028954988154777,1,0,1,0.2058212796166474,0.0555555555555555,0.6666666666666666,2023,4,15,11,21,0.128,2,0,0,0,0,1,0,0,0,0,0
19,17869663043839405,0.0197036751972291,0.0233644859813084,0.0035272440115819,0,1,1,0.0,0.0,0.3333333333333333,2023,4,15,12,21,0.0986666666666666,3,1,0,0,0,0,1,0,0,0,0
18,17985054077001298,0.0111602847796805,0.0,0.0005264543300868,0,1,1,0.0,0.0,0.3333333333333333,2023,4,15,13,21,0.0559999999999999,4,1,0,0,0,0,0,1,0,0,0
17,17985260317875457,0.0090244371752934,0.0093457943925233,0.0003685180310608,1,0,1,0.1986689147218031,0.0,0.3333333333333333,2023,4,15,14,20,0.0773333333333333,5,0,0,0,0,0,0,0,1,0,0
16,17961193697518741,0.0233019049451606,0.0607476635514018,0.005369834166886,0,1,1,0.2572366669624634,0.0,0.3333333333333333,2023,4,15,15,21,0.12,6,0,0,0,0,0,0,0,0,1,0
15,17990136679800686,0.0144698864729651,0.0046728971962616,0.0032640168465385,0,1,1,0.203052622237998,0.0,0.3333333333333333,2023,4,16,17,20,0.0426666666666666,1,0,0,0,1,0,0,0,0,0,0
14,17982978986020786,0.0132576486434481,0.0046728971962616,0.0069491971571466,0,1,1,0.2155470760493389,0.0277777777777777,0.6666666666666666,2023,4,16,18,20,0.1333333333333333,2,0,0,0,0,1,0,0,0,0,0
13,18204018790223391,0.0209159130267462,0.0,0.0013687812582258,1,0,1,0.1907001508563315,0.0,0.3333333333333333,2023,4,16,19,21,0.0906666666666666,3,0,0,0,0,0,1,0,0,0,0
12,17996038669875833,0.025880315566673,0.0186915887850467,0.008054751250329,0,1,1,0.2115005768036205,0.0277777777777777,0.3333333333333333,2023,4,16,20,20,0.1413333333333333,4,0,0,0,0,0,0,1,0,0,0
11,17967821705167707,0.0130075043294208,0.0093457943925233,0.0044222163727296,0,1,1,0.1823054397018368,0.0,0.3333333333333333,2023,4,16,21,21,0.08,5,0,0,0,0,0,0,0,1,0,0
10,18218153143174859,0.0168366365210698,0.0046728971962616,0.0024743353514082,0,1,1,0.2068861478392049,0.0,0.3333333333333333,2023,4,16,22,23,0.0426666666666666,6,0,0,0,0,0,0,0,0,1,0
9,17844326783977082,0.029998075812969,0.0186915887850467,0.0104764411687286,0,1,1,0.2503150235158399,0.0277777777777777,0.6666666666666666,2023,4,16,23,22,0.1253333333333333,7,0,0,0,0,0,0,0,0,0,1
8,17945358917618425,0.0160477198383682,0.0093457943925233,0.0038431166096341,0,1,1,0.1919247493122726,0.0277777777777777,0.3333333333333333,2023,4,17,24,21,0.0773333333333333,1,0,0,0,1,0,0,0,0,0,0
7,17905893953767578,0.012988262459111,0.0046728971962616,0.002684917083443,0,1,1,0.2084302067619132,0.0,0.6666666666666666,2023,4,17,25,22,0.0693333333333333,2,0,0,0,0,1,0,0,0,0,0
6,17889269999760884,0.0124494900904367,0.02803738317757,0.0044748618057383,0,1,1,0.0,0.0,0.3333333333333333,2023,4,17,26,21,0.08,3,1,0,0,0,0,1,0,0,0,0
5,18046150120441664,0.0166249759476621,0.0093457943925233,0.0017899447222953,0,1,1,0.1796432691454432,0.0,0.3333333333333333,2023,4,17,28,2,0.0586666666666666,5,0,0,0,0,0,0,0,1,0,0
4,18026252593512619,0.0083702135847604,0.0093457943925233,0.0065280336930771,1,0,1,0.1932735823941787,0.1111111111111111,0.3333333333333333,2023,4,17,28,21,1.0,5,0,0,0,0,0,0,0,1,0,0
3,17992783816786622,0.0145468539542043,0.0700934579439252,0.0018952355883127,0,1,1,0.0,0.0,0.3333333333333333,2023,4,17,29,21,0.0453333333333333,6,1,0,0,0,0,0,0,0,1,0
2,18358117867015737,0.0151241100634981,0.0093457943925233,0.0021058173203474,1,0,1,0.0,0.0,0.3333333333333333,2023,4,17,30,21,0.0559999999999999,7,1,0,0,0,0,0,0,0,0,1
1,17987425843989180,0.015605156821243,0.014018691588785,0.0015793629902605,0,1,1,0.1742479368178187,0.0,0.3333333333333333,2023,4,17,30,22,0.1146666666666666,7,0,0,0,0,0,0,0,0,0,1
25,17974889750497085,0.0202424475659034,0.0514018691588785,0.0132666491181889,0,1,1,0.0,0.0,0.3333333333333333,2023,5,18,1,23,0.1466666666666666,1,1,0,0,1,0,0,0,0,0,0
24,17879446364808395,0.0147007889166827,0.0,0.004527507238747,1,0,1,0.1727038778951104,0.0555555555555555,0.3333333333333333,2023,5,18,2,22,0.0666666666666666,2,0,0,0,0,1,0,0,0,0,0
23,17976497036224768,0.0182797767943044,0.02803738317757,0.0013687812582258,0,1,1,0.0,0.0,0.3333333333333333,2023,5,18,4,2,0.0906666666666666,4,1,0,0,0,0,0,1,0,0,0
22,17995060402881676,0.0258610736963632,0.014018691588785,0.0074756514872334,1,0,1,0.0,0.0,0.3333333333333333,2023,5,18,4,21,0.1173333333333333,4,1,0,0,0,0,0,1,0,0,0
21,17978968388029244,0.0204348662690013,0.0186915887850467,0.0035272440115819,0,1,1,0.1781879492412814,0.0833333333333333,0.3333333333333333,2023,5,18,6,0,0.0693333333333333,6,0,0,0,0,0,0,0,0,1,0
20,17994663889745998,0.0150086588416394,0.014018691588785,0.0006843906291129,0,1,1,0.0,0.0,0.3333333333333333,2023,5,18,6,23,0.1093333333333333,6,1,0,0,0,0,0,0,0,1,0
19,18294526012101628,0.0272657302289782,0.0233644859813084,0.0032113714135298,0,1,1,0.0,0.0,0.3333333333333333,2023,5,18,7,19,0.0906666666666666,7,1,0,0,0,0,0,0,0,0,1
18,17861970422935291,0.0127766018857032,0.0233644859813084,0.0007896814951302,0,1,1,0.1999112609814535,0.0,0.3333333333333333,2023,5,19,8,21,0.1146666666666666,1,0,0,0,1,0,0,0,0,0,0
17,18207318505222304,0.0125072157013661,0.0,0.0027375625164516,1,0,1,0.1926524092643535,0.0,0.3333333333333333,2023,5,19,9,22,0.0533333333333333,2,0,0,0,0,1,0,0,0,0,0
16,18092175115331142,0.0127573600153934,0.014018691588785,0.0007370360621216,0,1,1,0.0,0.0,0.3333333333333333,2023,5,19,11,2,0.0933333333333333,4,1,0,0,0,0,0,1,0,0,0
15,18078364834361591,0.0117567827592842,0.0514018691588785,0.0002105817320347,1,0,1,0.1686041352382642,0.0,0.3333333333333333,2023,5,19,11,21,0.0506666666666666,4,0,0,0,0,0,0,1,0,0,0
14,18015090505528514,0.0205118337502405,0.0887850467289719,0.008897078178468,0,1,1,0.2439435619842044,0.0555555555555555,0.3333333333333333,2023,5,19,12,20,0.0986666666666666,5,0,0,0,0,0,0,0,1,0,0
13,17965575365413320,0.0137386954011929,0.0186915887850467,0.0015793629902605,0,1,1,0.0,0.0,0.3333333333333333,2023,5,19,14,0,0.1093333333333333,7,1,0,0,0,0,0,0,0,0,1
12,17987028404048868,0.0106792380219357,0.0,0.0013687812582258,0,1,1,0.1655515130002662,0.0,0.3333333333333333,2023,5,19,14,23,0.112,7,0,0,0,0,0,0,0,0,0,1
11,18215514568161966,0.0063305753319222,0.0,0.0038957620426428,0,1,1,0.0,0.0,0.3333333333333333,2023,5,20,15,21,0.0533333333333333,1,1,0,0,1,0,0,0,0,0,0
10,17866612190922361,0.0102944006157398,0.0,0.0020531718873387,0,1,1,0.1926524092643535,0.0,0.6666666666666666,2023,5,20,16,22,0.0693333333333333,2,0,0,0,0,1,0,0,0,0,0
9,17985625226080048,0.0177987300365595,0.0420560747663551,0.0008423269281389,1,0,1,0.0,0.0,0.3333333333333333,2023,5,20,18,0,0.1893333333333333,4,1,0,0,0,0,0,1,0,0,0
8,18357137881010707,0.0151625938041177,0.0093457943925233,0.0033693077125559,0,1,1,0.2045079421421599,0.0,0.3333333333333333,2023,5,20,18,22,0.0293333333333333,4,0,0,0,0,0,0,1,0,0,0
7,18001135456768605,0.0117375408889744,0.0046728971962616,0.0022111081863648,0,1,1,0.1992900878516283,0.0,0.3333333333333333,2023,5,20,19,21,0.0666666666666666,5,0,0,0,0,0,0,0,1,0,0
6,17864673692930660,0.0073119107177217,0.02803738317757,0.0012108449591997,0,1,1,0.0,0.0,0.3333333333333333,2023,5,20,20,21,0.0533333333333333,6,1,0,0,0,0,0,0,0,1,0
5,17965741394285994,0.0078314412160862,0.0,5.26454330086865e-05,1,0,1,0.0,0.0,0.3333333333333333,2023,5,20,21,21,0.136,7,1,0,0,0,0,0,0,0,0,1
4,17980834643174728,0.0084856648066192,0.0,0.0010529086601737,0,1,1,0.1733782944360635,0.0,0.6666666666666666,2023,5,21,23,22,0.112,2,0,0,0,0,1,0,0,0,0,0
3,17891905772821863,0.0135655185684048,0.014018691588785,0.0091603053435114,0,1,1,0.0,0.0,0.3333333333333333,2023,5,21,25,23,0.0453333333333333,4,1,0,0,0,0,0,1,0,0,0
2,18024256129495534,0.0137194535308832,0.0467289719626168,0.005527770465912,0,1,1,0.2064247049427633,0.0,0.3333333333333333,2023,5,21,26,19,0.0533333333333333,5,0,0,0,0,0,0,0,1,0,0
1,18061062259400472,0.0106215124110063,0.0186915887850467,0.004527507238747,1,0,1,0.0,0.0,0.3333333333333333,2023,5,22,29,0,0.1146666666666666,1,1,0,0,1,0,0,0,0,0,0
25,17957595818603093,0.0126996344044641,0.0093457943925233,0.0034745985785733,0,1,1,0.0,0.0,0.3333333333333333,2023,5,22,29,22,0.0533333333333333,1,1,0,0,1,0,0,0,0,0,0
24,17954024423613372,0.0111218010390609,0.0093457943925233,0.0018952355883127,1,0,1,0.2318573076581773,0.0,0.6666666666666666,2023,5,22,30,23,0.2133333333333333,2,0,0,0,0,1,0,0,0,0,0
23,17997263173754204,0.0098710794689243,0.0,0.0022111081863648,0,1,1,0.1800514686307569,0.0,0.3333333333333333,2023,6,22,2,19,0.0266666666666666,5,0,0,0,0,0,0,0,1,0,0
22,17982510587010742,0.007754473734847,0.0,0.0008423269281389,1,0,1,0.0,0.0,0.3333333333333333,2023,6,22,3,22,0.0666666666666666,6,1,0,0,0,0,0,0,0,1,0
21,17996801578781858,0.0107562055031749,0.0046728971962616,0.0049486707028165,0,1,1,0.0,0.0,0.3333333333333333,2023,6,23,5,0,0.0613333333333333,1,1,0,0,1,0,0,0,0,0,0
20,17955509888467433,0.0085241485472387,0.0046728971962616,0.0024216899183995,0,1,1,0.0,0.0,0.3333333333333333,2023,6,23,8,22,0.1466666666666666,4,1,0,0,0,0,0,1,0,0,0
19,18224587048170087,0.0085626322878583,0.014018691588785,0.0014214266912345,0,1,1,0.1629958292661283,0.0,0.3333333333333333,2023,6,23,10,0,0.0586666666666666,6,0,0,0,0,0,0,0,0,1,0
18,17988543127920044,0.0092553396190109,0.0046728971962616,0.0003158725980521,0,1,1,0.0,0.0,0.6666666666666666,2023,6,23,11,21,0.1253333333333333,7,1,0,0,0,0,0,0,0,0,1
17,17984698142166295,0.0232826630748508,0.0,0.0037904711766254,0,1,1,0.190611411837785,0.0277777777777777,0.3333333333333333,2023,6,24,12,22,0.1253333333333333,1,0,0,0,1,0,0,0,0,0,0
16,17975210318345439,0.0110833172984414,0.0186915887850467,0.004527507238747,0,1,1,0.2136835566598633,0.0,0.6666666666666666,2023,6,24,13,22,0.0826666666666666,2,0,0,0,0,1,0,0,0,0,0
15,17884557272797555,0.0180681162208966,0.0046728971962616,0.0010529086601737,0,1,1,0.2185642026799183,0.0277777777777777,0.3333333333333333,2023,6,24,17,1,0.1146666666666666,6,0,0,0,0,0,0,0,0,1,0
14,17980954484218458,0.0241677891091014,0.0233644859813084,0.0046327981047644,0,1,1,0.2287514420090513,0.4444444444444444,0.3333333333333333,2023,6,24,18,23,0.0986666666666666,7,0,0,0,0,0,0,0,0,0,1
13,18014754196577953,0.0086973253800269,0.0,0.0009476177941563,0,1,1,0.1811163368533144,0.0,0.6666666666666666,2023,6,25,20,23,0.0693333333333333,2,0,0,0,0,1,0,0,0,0,0
12,17999752723914002,0.004290937079084,0.0046728971962616,0.0011581995261911,1,0,1,0.0,0.0,0.3333333333333333,2023,6,25,23,21,0.112,5,1,0,0,0,0,0,0,1,0,0
11,18298243237107793,0.0143159515104868,0.0093457943925233,0.0042116346406949,1,0,1,0.2058390274203567,0.0,0.3333333333333333,2023,6,26,26,18,0.0346666666666666,1,0,0,0,1,0,0,0,0,0,0
10,18086573038355408,0.7176640369443911,0.3551401869158878,1.0,0,1,1,0.0,0.0,0.3333333333333333,2023,6,26,28,19,0.1066666666666666,3,1,0,0,0,0,1,0,0,0,0
9,17962512965386016,0.009717144506446,0.0,0.0056857067649381,1,0,1,0.0,0.0,0.3333333333333333,2023,7,26,2,23,0.0559999999999999,7,1,0,0,0,0,0,0,0,0,1
8,17853793103993733,0.0203194150471425,0.0093457943925233,0.0038957620426428,1,0,1,0.0,0.0,0.3333333333333333,2023,7,27,4,20,0.072,2,1,0,0,0,1,0,0,0,0,0
7,18196319821266070,0.0205310756205503,0.0,0.0006843906291129,0,1,1,0.2065489395687283,0.0,0.3333333333333333,2023,7,27,9,22,0.0773333333333333,7,0,0,0,0,0,0,0,0,0,1
6,17870843351942013,0.008312487973831,0.0,0.0005790997630955,1,0,1,0.0,0.0,0.3333333333333333,2023,7,28,10,22,0.072,1,1,0,0,1,0,0,0,0,0,0
5,18014337175725074,0.0100057725610929,0.0046728971962616,0.0054751250329033,0,1,1,0.22653296654539,0.0,0.6666666666666666,2023,7,28,12,0,0.0533333333333333,3,0,0,0,0,0,1,0,0,0,0
4,17962273994544727,0.0177217625553203,0.0046728971962616,0.0172150565938404,0,1,1,0.2253261158931582,0.0277777777777777,0.3333333333333333,2023,7,28,13,18,0.0426666666666666,4,0,0,0,0,0,0,1,0,0,0
3,17947602536531168,0.0078506830863959,0.0794392523364486,0.0073703606212161,0,1,1,0.0,0.0,0.3333333333333333,2023,7,28,14,16,0.048,5,1,0,0,0,0,0,0,1,0,0
2,18023028136537334,0.0083894554550702,0.0,0.0022111081863648,0,1,1,0.1573342798828645,0.0555555555555555,0.3333333333333333,2023,7,28,15,22,0.048,6,0,0,0,0,0,0,0,0,1,0
1,18013377151686072,0.0230132768905137,0.0373831775700934,0.0132666491181889,1,0,1,0.2251841334634839,0.1111111111111111,0.3333333333333333,2023,7,29,20,0,0.048,4,0,0,0,0,0,0,1,0,0,0
25,18371463703010649,0.0075812969020588,0.0093457943925233,0.0011581995261911,1,0,1,0.193291330197888,0.0277777777777777,0.3333333333333333,2023,7,29,22,21,0.1519999999999999,6,0,0,0,0,0,0,0,0,1,0
24,17985033365206904,0.0164517991148739,0.0,0.0045801526717557,1,0,1,0.2099032744697843,0.0277777777777777,0.3333333333333333,2023,7,29,23,22,0.0693333333333333,7,0,0,0,0,0,0,0,0,0,1
23,17990215406169788,0.0152010775447373,0.0046728971962616,0.008212687549355,0,1,1,0.2396840890939746,0.0,0.6666666666666666,2023,7,30,25,22,0.136,2,0,0,0,0,1,0,0,0,0,0
22,18025756693605643,0.0098325957283047,0.0,0.0020531718873387,1,0,1,0.0,0.0,0.3333333333333333,2023,7,30,27,19,0.1173333333333333,4,1,0,0,0,0,0,1,0,0,0
21,17964578060429510,0.0062343659803732,0.0093457943925233,0.0012108449591997,0,1,1,0.0,0.0,0.3333333333333333,2023,7,30,30,18,0.1146666666666666,7,1,0,0,0,0,0,0,0,0,1
20,18069579304400482,0.00559938426015,0.0046728971962616,0.0011581995261911,0,1,1,0.158523382731387,0.0555555555555555,0.3333333333333333,2023,8,31,2,21,0.0586666666666666,3,0,0,0,0,0,1,0,0,0,0
19,18051538810421126,0.0132576486434481,0.014018691588785,0.0043695709397209,1,0,1,0.0,0.0,0.3333333333333333,2023,8,32,7,17,0.1653333333333333,1,1,0,0,1,0,0,0,0,0,0
18,17997582589912043,0.0199538195112564,0.0046728971962616,0.0035798894445906,0,1,1,0.2510071878605022,0.1944444444444444,0.3333333333333333,2023,8,34,21,20,0.0373333333333333,1,0,0,0,1,0,0,0,0,0,0
17,18021428116653457,0.0637868000769674,0.0560747663551401,0.0274809160305343,0,1,1,0.0,0.0,0.3333333333333333,2023,8,34,22,20,0.064,2,1,0,0,0,1,0,0,0,0,0
16,17984797937131250,0.0136617279199538,0.0,0.0020531718873387,0,1,1,0.2481675392670157,0.0,0.6666666666666666,2023,8,34,23,1,0.1973333333333333,3,0,0,0,0,0,1,0,0,0,0
15,18227486203242933,0.0259572830479122,0.0373831775700934,0.001842590155304,0,1,1,0.2666607507320969,0.0277777777777777,0.3333333333333333,2023,8,34,23,18,0.12,3,0,0,0,0,0,1,0,0,0,0
14,18026881915559241,0.0295747546661535,0.0233644859813084,0.0054751250329033,0,1,1,0.2447244653474132,0.2222222222222222,0.3333333333333333,2023,8,34,24,18,0.1546666666666666,4,0,0,0,0,0,0,1,0,0,0
13,17980203605228736,0.0151818356744275,0.0327102803738317,0.0013687812582258,0,1,1,0.0,0.0,0.3333333333333333,2023,8,34,24,20,0.1066666666666666,4,1,0,0,0,0,0,1,0,0,0
12,18014285473802017,0.0104675774485279,0.0046728971962616,0.0018952355883127,0,1,1,0.1947998935131777,0.0,0.3333333333333333,2023,8,34,25,19,0.0853333333333333,5,0,0,0,0,0,0,0,1,0,0
11,18381021877016730,0.0148932076197806,0.0046728971962616,0.0075809423532508,0,1,1,0.2433578844617978,0.0,0.3333333333333333,2023,8,34,27,1,0.0666666666666666,7,0,0,0,0,0,0,0,0,0,1
10,18071073844409139,0.0125264575716759,0.0046728971962616,0.0023163990523822,0,1,1,0.0,0.0,0.3333333333333333,2023,8,34,27,22,0.088,7,1,0,0,0,0,0,0,0,0,1
9,17969036774391962,0.0158168173946507,0.0,0.0081073966833377,0,1,1,0.2381400301712663,0.0277777777777777,0.6666666666666666,2023,8,35,29,20,0.104,2,0,0,0,0,1,0,0,0,0,0
8,17871098924918865,0.0135655185684048,0.0,0.0054224795998947,0,1,1,0.0,0.0,0.3333333333333333,2023,8,35,30,17,0.1306666666666666,3,1,0,0,0,0,1,0,0,0,0
7,17985292166467063,0.0219164902828554,0.0327102803738317,0.0063174519610423,0,1,1,0.2567397284586032,0.1388888888888889,0.3333333333333333,2023,8,35,31,2,0.2293333333333333,4,0,0,0,0,0,0,1,0,0,0
6,18380476966004217,0.012334038868578,0.0233644859813084,0.0004211634640694,0,1,1,0.1673262933711953,0.0,0.6666666666666666,2023,9,35,1,17,0.1546666666666666,5,0,0,0,0,0,0,0,1,0,0
5,17904800300762952,0.0281893400038483,0.0514018691588785,0.0077915240852856,0,1,1,0.0,0.0,0.3333333333333333,2023,9,35,2,17,0.0933333333333333,6,1,0,0,0,0,0,0,0,1,0
4,18015593443794301,0.0218587646719261,0.014018691588785,0.0024743353514082,1,0,1,0.2174815866536516,0.0277777777777777,0.3333333333333333,2023,9,35,3,16,0.1066666666666666,7,0,0,0,0,0,0,0,0,0,1
3,17930150138653579,0.0106792380219357,0.0046728971962616,0.0026322716504343,0,1,1,0.0,0.0,0.3333333333333333,2023,9,36,5,18,0.2106666666666666,2,1,0,0,0,1,0,0,0,0,0
2,17951826683548405,0.0173369251491244,0.0373831775700934,0.0013161358252171,1,0,1,0.0,0.0,0.3333333333333333,2023,9,36,6,21,0.0746666666666666,3,1,0,0,0,0,1,0,0,0,0
1,17909418515748309,0.0129497787184914,0.0186915887850467,0.0007370360621216,1,0,1,0.0,0.0,0.3333333333333333,2023,9,36,7,20,0.0906666666666666,4,1,0,0,0,0,0,1,0,0,0
25,18386614111055290,0.0230902443717529,0.014018691588785,0.0052118978678599,1,0,0,0.2793859259916585,1.0,0.0,2023,9,36,8,23,0.0906666666666666,5,0,0,0,0,0,0,0,1,0,0
24,17859393461981518,0.0264190879353473,0.014018691588785,0.0031587259805211,0,1,1,0.2802023249622859,0.2222222222222222,0.3333333333333333,2023,9,36,9,15,0.12,6,0,0,0,0,0,0,0,0,1,0
23,18027315661621435,0.007754473734847,0.0,0.0006317451961042,1,0,1,0.2065666873724376,0.0277777777777777,0.3333333333333333,2023,9,36,9,21,0.0826666666666666,6,0,0,0,0,0,0,0,0,1,0
22,18097321702355564,0.0156436405618626,0.0,0.0021584627533561,0,1,1,0.2225219629070902,0.0,0.3333333333333333,2023,9,37,11,16,0.0373333333333333,1,0,0,0,1,0,0,0,0,0,0
21,18063718648434458,0.0289397729459303,0.02803738317757,0.0112134772308502,1,0,1,0.3125210755169048,0.1388888888888889,0.3333333333333333,2023,9,37,12,18,0.2053333333333333,2,0,0,0,0,1,0,0,0,0,0
20,18028331704610407,0.0350202039638252,0.014018691588785,0.0641747828375888,0,1,1,0.0,0.0,0.3333333333333333,2023,9,37,13,22,0.0773333333333333,3,1,0,0,0,0,1,0,0,0,0
19,17990398391092655,0.0258995574369828,0.0046728971962616,0.0040536983416688,0,1,1,0.0,0.0,0.3333333333333333,2023,9,37,14,16,0.0906666666666666,4,1,0,0,0,0,0,1,0,0,0
18,18019727794704137,0.0262459111025591,0.014018691588785,0.0034745985785733,1,0,1,0.2611411837785074,0.0833333333333333,0.3333333333333333,2023,9,37,14,18,0.2693333333333333,4,0,0,0,0,0,0,1,0,0,0
17,18388181719034957,0.0192611121801039,0.0607476635514018,0.0007896814951302,0,1,1,0.2684000354956074,0.0,0.3333333333333333,2023,9,37,15,18,0.0959999999999999,5,0,0,0,0,0,0,0,1,0,0
16,18059077471414666,0.0104868193188377,0.0093457943925233,0.0060015793629902,0,1,1,0.0,0.0,0.3333333333333333,2023,9,37,16,15,0.0186666666666666,6,1,0,0,0,0,0,0,0,1,0
15,18001758824305065,0.0188570329035982,0.0093457943925233,0.0013161358252171,0,1,1,0.0,0.0,0.3333333333333333,2023,9,37,16,15,0.1066666666666666,6,1,0,0,0,0,0,0,0,1,0
14,17997980632981807,0.0266692322493746,0.0467289719626168,0.0078968149513029,0,1,1,0.3001686041352382,0.1944444444444444,0.3333333333333333,2023,9,37,17,16,0.0586666666666666,7,0,0,0,0,0,0,0,0,0,1
13,17872110800975142,0.0273234558399076,0.1074766355140186,0.0324295867333508,0,1,1,0.0,0.0,0.3333333333333333,2023,9,38,19,17,0.0853333333333333,2,1,0,0,0,1,0,0,0,0,0
12,17983458179426888,0.016259380411776,0.0046728971962616,0.0044748618057383,0,1,1,0.2583902742035673,0.0277777777777777,0.3333333333333333,2023,9,38,19,22,0.1093333333333333,2,0,0,0,0,1,0,0,0,0,0
11,18015437236835039,0.0163940735039445,0.0093457943925233,0.0115293498289023,0,1,1,0.0,0.0,0.3333333333333333,2023,9,38,20,17,0.128,3,1,0,0,0,0,1,0,0,0,0
10,17876985140907844,0.019338079661343,0.0420560747663551,0.0059489339299815,0,1,1,0.0,0.0,0.3333333333333333,2023,9,38,22,0,0.0853333333333333,5,1,0,0,0,0,0,0,1,0,0
9,17953096487551143,0.0422166634596882,0.0747663551401869,0.0141616214793366,0,1,1,0.3195669535894933,0.2222222222222222,0.3333333333333333,2023,9,38,22,17,0.104,5,0,0,0,0,0,0,0,1,0,0
8,18001155584298957,0.0293630940927458,0.0186915887850467,0.0052645433008686,1,0,1,0.2949862454521253,0.0277777777777777,0.3333333333333333,2023,9,39,26,0,0.144,2,0,0,0,0,1,0,0,0,0,0
7,18025266328638251,0.0144121608620357,0.0186915887850467,0.0018952355883127,0,1,1,0.0,0.0,0.3333333333333333,2023,9,39,26,20,0.0426666666666666,2,1,0,0,0,1,0,0,0,0,0
6,18100663435318171,0.020742736193958,0.0934579439252336,0.0085812055804158,0,1,1,0.3071789866004082,0.1944444444444444,0.6666666666666666,2023,9,39,28,17,0.1413333333333333,4,0,0,0,0,0,0,1,0,0,0
5,18035586751566473,0.0148739657494708,0.0654205607476635,0.0019478810213214,0,1,1,0.0,0.0,0.3333333333333333,2023,9,39,28,17,0.1493333333333333,4,1,0,0,0,0,0,1,0,0,0
4,17878824059899901,0.0131229555512795,0.014018691588785,0.0028954988154777,0,1,0,0.20250244032301,0.0833333333333333,0.0,2023,9,39,30,20,0.0,6,0,0,0,0,0,0,0,0,1,0
3,18014957992895080,0.04485279969213,0.0887850467289719,0.0160568570676493,0,1,1,0.3096459313159996,0.9444444444444444,0.3333333333333333,2023,9,39,30,20,0.1546666666666666,6,0,0,0,0,0,0,0,0,1,0
2,18003013946086160,0.0413700211660573,0.0327102803738317,0.0081073966833377,0,1,1,0.3261868843730588,0.0833333333333333,0.3333333333333333,2023,10,39,1,20,0.0613333333333333,7,0,0,0,0,0,0,0,0,0,1
1,17894299430827249,0.0253030594573792,0.0,0.0016320084232692,0,1,1,0.2512911527198509,0.1111111111111111,0.3333333333333333,2023,10,40,2,20,0.1093333333333333,1,0,0,0,1,0,0,0,0,0,0
