id,post_id,likes,comments,shares,contains_emoji,does_not_contain_emoji,contains_hashtag,accounts_reached,followers_gained,hashtag_count,year,month,week,day,hour,caption_length,day_of_week,media_type_VIDEO,media_type_CAROUSEL,media_type_PHOTO,day_posted_monday,day_posted_tuesday,day_posted_wednesday,day_posted_thursday,day_posted_friday,day_posted_saturday,day_posted_sunday
25,17955838157534086,0.0186068885895709,0.0186915887850467,0.0036325348775993,1,0,1,0.2786582660395776,0.0277777777777777,0.6666666666666666,2023,10,40,3,20,0.0986666666666666,2,0,0,0,0,1,0,0,0,0,0
24,17992736267093416,0.0205888012314797,0.014018691588785,0.0014740721242432,0,1,1,0.2269056704232851,0.0277777777777777,0.3333333333333333,2023,10,40,4,23,0.0826666666666666,3,0,0,0,0,0,1,0,0,0,0
23,18002107148107238,0.0324995189532422,0.02803738317757,0.0089497236114767,1,0,1,0.3382198952879581,0.1111111111111111,0.3333333333333333,2023,10,40,5,18,0.1013333333333333,4,0,0,0,0,0,0,1,0,0,0
22,17864651022007445,0.0290167404271695,0.0327102803738317,0.009739405106607,1,0,1,0.0,0.0,0.3333333333333333,2023,10,40,6,18,0.0853333333333333,5,1,0,0,0,0,0,0,1,0,0
21,17960294312511667,0.027381181450837,0.0186915887850467,0.0014214266912345,0,1,1,0.0,0.0,0.3333333333333333,2023,10,40,7,14,0.1306666666666666,6,1,0,0,0,0,0,0,0,1,0
20,17855781516016775,0.0350009620935154,0.0046728971962616,0.0076335877862595,0,1,1,0.2524625077646641,0.6388888888888888,0.3333333333333333,2023,10,40,7,22,0.0266666666666666,6,0,0,0,0,0,0,0,0,1,0
19,17931628787762077,0.0395612853569366,0.0373831775700934,0.0037378257436167,1,0,1,0.3122371106575561,0.1944444444444444,0.3333333333333333,2023,10,41,9,14,0.2533333333333333,1,0,0,0,1,0,0,0,0,0,0
18,18006271454046630,0.0403886857802578,0.0607476635514018,0.0112134772308502,0,1,1,0.3278196823143136,0.4444444444444444,0.3333333333333333,2023,10,41,9,23,0.1226666666666666,1,0,0,0,1,0,0,0,0,0,0
17,18002873618107160,0.0245333846449874,0.0186915887850467,0.0017372992892866,0,1,1,0.2459668116070636,0.0,0.3333333333333333,2023,10,41,10,19,0.144,2,0,0,0,0,1,0,0,0,0,0
16,18373047361066402,0.02149316913604,0.0046728971962616,0.0090023690444853,0,1,1,0.2597213594817641,0.0277777777777777,0.6666666666666666,2023,10,41,10,21,0.12,2,0,0,0,0,1,0,0,0,0,0
15,18023426959742969,0.0083317298441408,0.014018691588785,5.26454330086865e-05,1,0,1,0.0,0.0,0.3333333333333333,2023,10,41,13,19,0.1013333333333333,5,1,0,0,0,0,0,0,1,0,0
14,18006885040880231,0.0154704637290744,0.0093457943925233,0.0003158725980521,0,1,1,0.189635282633774,0.0277777777777777,0.6666666666666666,2023,10,41,13,22,0.24,5,0,0,0,0,0,0,0,1,0,0
13,17951581016686433,0.0154897055993842,0.0233644859813084,0.0021584627533561,0,1,0,0.239648593486556,0.0,0.0,2023,10,41,14,21,0.0266666666666666,6,0,0,0,0,0,0,0,0,1,0
12,17978899322587788,0.0216855878391379,0.0,0.0013161358252171,1,0,0,0.2364539888188836,0.0,0.0,2023,10,41,14,23,0.1226666666666666,6,0,0,0,0,0,0,0,0,1,0
11,17994258539100317,0.0248027708293246,0.0186915887850467,0.0023163990523822,0,1,1,0.2208891649658354,0.0,0.3333333333333333,2023,10,42,16,16,0.1066666666666666,1,0,0,0,1,0,0,0,0,0,0
10,17956735826543159,0.0256301712526457,0.0420560747663551,0.0013687812582258,1,0,1,0.2699263466146064,0.1111111111111111,0.6666666666666666,2023,10,42,16,18,0.1093333333333333,1,0,0,0,1,0,0,0,0,0,0
9,17964594503644175,0.0401192995959207,0.4813084112149532,0.0225322453277178,1,0,0,0.3391960244919691,0.6666666666666666,0.0,2023,10,42,16,21,0.3093333333333333,1,0,0,0,1,0,0,0,0,0,0
8,18004596053305473,0.0217240715797575,0.0046728971962616,0.0016846538562779,0,1,1,0.2818528707072499,0.0,0.3333333333333333,2023,10,42,17,17,0.032,2,0,0,0,0,1,0,0,0,0,0
7,18390965851010145,0.0468731960746584,0.9158878504672896,0.0188470650171097,1,0,0,0.3869376164699618,0.7777777777777777,0.0,2023,10,42,17,21,0.4746666666666666,2,0,0,0,0,1,0,0,0,0,0
6,18046758964516609,0.0162978641523956,0.0,0.0002632271650434,0,1,1,0.2299760404649924,0.0,0.3333333333333333,2023,10,42,18,16,0.2346666666666666,3,0,0,0,0,0,1,0,0,0,0
5,18238264465215458,0.0410621512411006,0.8130841121495327,0.0131613582521716,0,1,1,0.3476617268613009,0.2222222222222222,0.6666666666666666,2023,10,42,18,19,0.4746666666666666,3,0,0,0,0,0,1,0,0,0,0
4,18301982644184851,0.0334231287281123,0.5420560747663551,0.0065280336930771,0,1,1,0.3348833081906114,0.1111111111111111,0.6666666666666666,2023,10,42,19,16,0.4879999999999999,4,0,0,0,0,0,0,1,0,0,0
3,17884879838946875,0.0321339234173561,0.397196261682243,0.006370097394051,1,0,1,0.0,0.0,0.6666666666666666,2023,10,42,20,16,0.536,5,1,0,0,0,0,0,0,1,0,0
2,17910672518831416,0.0177410044256301,0.0,0.0037904711766254,0,1,1,0.0,0.0,0.3333333333333333,2023,10,42,20,22,0.1866666666666666,5,1,0,0,0,0,0,0,1,0,0
1,18022006726774667,0.0166634596882817,0.0093457943925233,0.0012634903922084,0,1,1,0.0,0.0,0.3333333333333333,2023,10,42,21,13,0.0293333333333333,6,1,0,0,0,0,0,0,0,1,0
25,17989411562457415,0.026630748508755,0.0186915887850467,0.00200052645433,0,1,1,0.0,0.0,0.3333333333333333,2023,10,42,22,22,0.1386666666666666,7,1,0,0,0,0,0,0,0,0,1
24,18238555021211565,0.0813738695401193,0.7476635514018691,0.0452750723874703,0,1,1,0.0,0.0,0.3333333333333333,2023,10,43,23,16,0.0959999999999999,1,1,0,0,1,0,0,0,0,0,0
23,17985826223265994,0.0230902443717529,0.0887850467289719,0.0106343774677546,0,1,1,0.0,0.0,0.3333333333333333,2023,10,43,24,16,0.2906666666666666,2,1,0,0,0,1,0,0,0,0,0
22,17889117467865002,0.026534539157206,0.0794392523364486,0.0009476177941563,0,1,1,0.2863963084568284,0.0,0.3333333333333333,2023,10,43,25,0,0.2426666666666666,3,0,0,0,0,0,1,0,0,0,0
21,17910346457835296,0.0186261304598807,0.0514018691588785,0.0042116346406949,1,0,1,0.2654716478835744,0.0,0.3333333333333333,2023,10,43,25,17,0.1173333333333333,3,0,0,0,0,0,1,0,0,0,0
20,17997672299214957,0.0335000962093515,0.0700934579439252,0.0057909976309555,1,0,1,0.2673174194693407,0.25,0.3333333333333333,2023,10,43,26,19,0.024,4,0,0,0,0,0,0,1,0,0,0
19,17997227288208045,0.0192033865691745,0.0186915887850467,0.0022637536193735,0,1,1,0.2640518235868311,0.0,0.3333333333333333,2023,10,43,27,0,0.1226666666666666,5,0,0,0,0,0,0,0,1,0,0
18,18043031692495797,0.0255916875120261,0.116822429906542,0.0010529086601737,1,0,1,0.2762623125388233,0.0833333333333333,0.3333333333333333,2023,10,43,27,16,0.2746666666666666,5,0,0,0,0,0,0,0,1,0,0
17,18008093288043017,0.0184337117567827,0.014018691588785,0.0034219531455646,1,0,1,0.0,0.0,0.3333333333333333,2023,10,43,28,14,0.1493333333333333,6,1,0,0,0,0,0,0,0,1,0
16,18031393663719777,0.037098325957283,0.1635514018691588,0.0140036851803106,0,1,1,0.0,0.0,0.3333333333333333,2023,10,43,28,18,0.1546666666666666,6,1,0,0,0,0,0,0,0,1,0
15,17989443038387178,0.0282470656147777,0.2009345794392523,0.002684917083443,0,1,1,0.2628627207383086,0.0277777777777777,0.3333333333333333,2023,10,43,28,20,0.2533333333333333,6,0,0,0,0,0,0,0,0,1,0
14,18023953768749985,0.0256878968635751,0.0560747663551401,0.0038431166096341,0,1,1,0.0,0.0,0.3333333333333333,2023,10,43,29,20,0.0559999999999999,7,1,0,0,0,0,0,0,0,0,1
13,17849404095076591,0.017375408889744,0.0046728971962616,0.0011581995261911,0,1,1,0.0,0.0,0.3333333333333333,2023,11,44,1,20,0.192,3,1,0,0,0,0,1,0,0,0,0
12,17845524489091087,0.0202424475659034,0.0233644859813084,0.0158989207686233,1,0,1,0.2478125831928299,0.0833333333333333,0.6666666666666666,2023,11,44,2,19,0.1333333333333333,4,0,0,0,0,0,0,1,0,0,0
11,18037493116588227,0.0107754473734847,0.0,0.0008423269281389,0,1,1,0.0,0.0,0.3333333333333333,2023,11,44,4,14,0.0746666666666666,6,1,0,0,0,0,0,0,0,1,0
10,18372711226069448,0.0225322301327689,0.014018691588785,0.0005264543300868,0,1,1,0.2018990149968941,0.0,0.3333333333333333,2023,11,44,4,21,0.144,6,0,0,0,0,0,0,0,0,1,0
9,17993349221348892,0.0042332114681547,0.0046728971962616,0.0007370360621216,0,1,1,0.0,0.0,0.3333333333333333,2023,11,44,5,19,0.1253333333333333,7,1,0,0,0,0,0,0,0,0,1
8,18397637728006186,0.0159707523571291,0.0093457943925233,0.0022111081863648,0,1,1,0.0,0.0,0.3333333333333333,2023,11,45,6,20,0.12,1,1,0,0,1,0,0,0,0,0,0
7,18020762719868959,0.0144891283432749,0.0046728971962616,0.0007370360621216,0,1,1,0.0,0.0,0.3333333333333333,2023,11,45,7,18,0.128,2,1,0,0,0,1,0,0,0,0,0
6,17919848495730771,0.0164710409851837,0.0327102803738317,0.0033693077125559,1,0,1,0.2304552311651433,0.0,0.6666666666666666,2023,11,45,7,21,0.1226666666666666,2,0,0,0,0,1,0,0,0,0,0
5,17899221260903220,0.0230710025014431,0.1355140186915887,0.0017372992892866,0,1,1,0.2646375011092377,0.0277777777777777,0.3333333333333333,2023,11,45,10,2,0.0959999999999999,5,0,0,0,0,0,0,0,1,0,0
4,17987956874262087,0.0189147585145276,0.0841121495327102,0.0302711239799947,0,1,1,0.0,0.0,0.3333333333333333,2023,11,45,10,19,0.1333333333333333,5,1,0,0,0,0,0,0,1,0,0
3,18001768796017979,0.009062920915913,0.0,0.0003158725980521,1,0,0,0.0,0.0,0.0,2023,11,45,11,15,0.1253333333333333,6,1,0,0,0,0,0,0,0,1,0
2,18010835747057662,0.0265730228978256,0.02803738317757,0.0033166622795472,0,1,1,0.2017037891560919,0.0833333333333333,0.3333333333333333,2023,11,45,11,20,0.0533333333333333,6,0,0,0,0,0,0,0,0,1,0
1,17879853389921034,0.0349432364825861,0.02803738317757,0.0036325348775993,0,1,1,0.2734581595527553,0.0,0.3333333333333333,2023,11,45,12,0,0.1093333333333333,7,0,0,0,0,0,0,0,0,0,1
25,17884492352901555,0.0178949393881085,0.0,0.0034219531455646,0,1,1,0.2252373768746117,0.0,0.3333333333333333,2023,11,45,12,22,0.072,7,0,0,0,0,0,0,0,0,0,1
24,18074627968421655,0.0113719453530883,0.0,0.0014214266912345,1,0,1,0.1911438459490638,0.0,0.6666666666666666,2023,11,46,14,23,0.0986666666666666,2,0,0,0,0,1,0,0,0,0,0
23,18006041702286389,0.037098325957283,0.0841121495327102,0.0099499868386417,0,1,1,0.2740615848788712,0.1111111111111111,0.3333333333333333,2023,11,46,15,19,0.08,3,0,0,0,0,0,1,0,0,0,0
22,17978997494403629,0.0280161631710602,0.0654205607476635,0.0051066070018425,0,1,1,0.2529949418759428,0.0277777777777777,0.3333333333333333,2023,11,46,16,22,0.12,4,0,0,0,0,0,0,1,0,0,0
21,18204244729287331,0.0099865306907831,0.0,0.0003158725980521,1,0,1,0.0,0.0,0.3333333333333333,2023,11,46,18,15,0.1599999999999999,6,1,0,0,0,0,0,0,0,1,0
20,18020370355882395,0.0150663844525687,0.0,0.0010529086601737,0,1,1,0.1678942230898926,0.0833333333333333,0.3333333333333333,2023,11,46,18,22,0.1466666666666666,6,0,0,0,0,0,0,0,0,1,0
19,18060779959479015,0.0247258033480854,0.014018691588785,0.00200052645433,0,1,1,0.2366669624633951,0.0,0.3333333333333333,2023,11,47,22,21,0.0746666666666666,3,0,0,0,0,0,1,0,0,0,0
18,17976813530625575,0.0137194535308832,0.0607476635514018,0.0052645433008686,0,1,1,0.1964681870618511,0.0,0.3333333333333333,2023,11,47,22,22,0.0266666666666666,3,0,0,0,0,0,1,0,0,0,0
17,17972928374494634,0.0193958052722724,0.0233644859813084,0.0027375625164516,1,0,1,0.0,0.0,0.3333333333333333,2023,11,47,23,19,0.1706666666666667,4,1,0,0,0,0,0,1,0,0,0
16,18017046226779834,0.0096979026361362,0.1682242990654205,0.0041589892076862,0,1,1,0.2762090691276954,0.0,0.3333333333333333,2023,11,47,23,22,0.0373333333333333,4,0,0,0,0,0,0,1,0,0,0
15,18013495942989909,0.0256878968635751,0.1074766355140186,0.009897341405633,1,0,0,0.2914721803176857,0.0277777777777777,0.0,2023,11,47,25,22,0.2639999999999999,6,0,0,0,0,0,0,0,0,1,0
14,18059248096484154,0.0143544352511064,0.0046728971962616,0.0011581995261911,0,1,1,0.2276510781790753,0.0,0.3333333333333333,2023,11,47,26,19,0.0506666666666666,7,0,0,0,0,0,0,0,0,0,1
13,17900481665830359,0.0215508947469694,0.0887850467289719,0.0112661226638589,0,1,1,0.259898837518857,0.0,0.3333333333333333,2023,11,48,27,23,0.2159999999999999,1,0,0,0,1,0,0,0,0,0,0
12,17990277926250302,0.0163555897633249,0.0560747663551401,0.0017372992892866,0,1,1,0.2345727216256988,0.0,0.3333333333333333,2023,11,48,29,1,0.1973333333333333,3,0,0,0,0,0,1,0,0,0,0
11,18318029560117658,0.0053107562055031,0.0,0.0006317451961042,1,0,1,0.1358239417872038,0.0,0.3333333333333333,2023,12,48,1,17,0.0399999999999999,5,0,0,0,0,0,0,0,1,0,0
10,18011031167014660,0.0112372522609197,0.02803738317757,0.0013687812582258,0,1,1,0.0,0.0,0.3333333333333333,2023,12,48,1,17,0.0853333333333333,5,1,0,0,0,0,0,0,1,0,0
9,18009377084109174,0.0061573984991341,0.0,0.0004211634640694,0,1,1,0.0,0.0,0.3333333333333333,2023,12,48,2,18,0.088,6,1,0,0,0,0,0,0,0,1,0
8,18237444760244564,0.0217817971906869,0.014018691588785,0.0021058173203474,0,1,1,0.2411571568018457,0.0555555555555555,0.3333333333333333,2023,12,48,2,22,0.2106666666666666,6,0,0,0,0,0,0,0,0,1,0
7,18062421955479615,0.0216855878391379,0.0233644859813084,0.0035272440115819,0,1,1,0.2683645398881888,0.0,0.3333333333333333,2023,12,48,2,23,0.0826666666666666,6,0,0,0,0,0,0,0,0,1,0
6,17990124101276984,0.0216278622282085,0.0887850467289719,0.0005790997630955,0,1,1,0.2334191143845949,0.0277777777777777,0.3333333333333333,2023,12,49,5,16,0.3653333333333333,2,0,0,0,0,1,0,0,0,0,0
5,17914130789842670,0.0147007889166827,0.0,0.0025269807844169,1,0,0,0.2051113674682758,0.0555555555555555,0.0,2023,12,49,5,20,0.2159999999999999,2,0,0,0,0,1,0,0,0,0,0
4,17877896036995435,0.0340773523186453,0.0420560747663551,0.0094235325085548,1,0,1,0.0,0.0,0.3333333333333333,2023,12,49,6,17,0.1813333333333333,3,1,0,0,0,0,1,0,0,0,0
3,17980617698402671,0.0242062728497209,0.0560747663551401,0.0055804158989207,0,1,1,0.2434821190877628,0.0277777777777777,0.3333333333333333,2023,12,49,6,20,0.0426666666666666,3,0,0,0,0,0,1,0,0,0,0
2,18405155155040396,0.0269578603040215,0.0373831775700934,0.0181100289549881,1,0,1,0.0,0.0,0.3333333333333333,2023,12,49,7,18,0.0693333333333333,4,1,0,0,0,0,0,1,0,0,0
1,17987817413592263,0.0320954396767365,0.0654205607476635,0.0070018425901553,0,1,1,0.3273049960067442,0.0555555555555555,0.3333333333333333,2023,12,49,8,0,0.1813333333333333,5,0,0,0,0,0,0,0,1,0,0
25,17844014463117791,0.0172599576678853,0.0327102803738317,0.0015793629902605,1,0,1,0.0,0.0,0.3333333333333333,2023,12,49,9,15,0.1946666666666666,6,1,0,0,0,0,0,0,0,1,0
24,18030160537691569,0.0145276120838945,0.0327102803738317,0.00200052645433,1,0,1,0.0,0.0,0.3333333333333333,2023,12,49,9,17,0.0586666666666666,6,1,0,0,0,0,0,0,0,1,0
23,17906095220808432,0.0369443909948046,0.1962616822429906,0.0028954988154777,0,1,0,0.2563670245807081,0.0,0.0,2023,12,49,9,22,0.208,6,0,0,0,0,0,0,0,0,1,0
22,18034309051628993,0.0211083317298441,0.0,0.00200052645433,1,0,1,0.216469961842222,0.0,0.3333333333333333,2023,12,50,11,17,0.1679999999999999,1,0,0,0,1,0,0,0,0,0,0
21,17846711736106535,0.0163940735039445,0.3364485981308411,0.0025796262174256,1,0,1,0.2685065223178631,0.0,0.3333333333333333,2023,12,50,11,22,0.1013333333333333,1,0,0,0,1,0,0,0,0,0,0
20,17920969472745015,0.0185876467192611,0.0514018691588785,0.0093182416425375,0,1,1,0.0,0.0,0.3333333333333333,2023,12,50,12,18,0.192,2,1,0,0,0,1,0,0,0,0,0
19,18008896583289817,0.0196074658456802,0.0093457943925233,0.0050539615688339,1,0,1,0.2514153873458159,0.0,0.6666666666666666,2023,12,50,12,20,0.0933333333333333,2,0,0,0,0,1,0,0,0,0,0
18,18076194577426911,0.0191264190879353,0.0093457943925233,0.0034219531455646,1,0,1,0.2697843641849321,0.0,0.3333333333333333,2023,12,50,14,0,0.1466666666666666,4,0,0,0,0,0,0,1,0,0,0
17,18027855688835399,0.0177794881662497,0.0046728971962616,0.0017372992892866,1,0,1,0.0,0.0,0.3333333333333333,2023,12,51,21,23,0.1599999999999999,4,1,0,0,0,0,0,1,0,0,0
16,18037162978654405,0.0160477198383682,0.02803738317757,0.002684917083443,0,1,1,0.2370574141449995,0.0,0.3333333333333333,2023,12,51,23,19,0.032,6,0,0,0,0,0,0,0,0,1,0
15,17982834443391970,0.029805657109871,0.0373831775700934,0.0096867596735983,0,1,1,0.2400922885792883,0.611111111111111,0.3333333333333333,2023,12,52,25,15,0.1653333333333333,1,0,0,0,1,0,0,0,0,0,0
14,18032876551707803,0.0246103521262266,0.014018691588785,0.0050539615688339,0,1,1,0.2874256810719673,0.0,0.6666666666666666,2023,12,52,26,18,0.2026666666666666,2,0,0,0,0,1,0,0,0,0,0
13,18369821011076090,0.0175870694631518,0.014018691588785,0.0022111081863648,1,0,1,0.0,0.0,0.3333333333333333,2023,12,52,27,20,0.0666666666666666,3,1,0,0,0,0,1,0,0,0,0
12,18002671148100380,0.017567827592842,0.0700934579439252,0.0064753882600684,0,1,1,0.0,0.0,0.3333333333333333,2024,1,1,1,23,0.136,1,1,0,0,1,0,0,0,0,0,0
11,18402325096035232,1.0,0.1261682242990654,0.0340615951566201,1,0,1,0.0,0.0,0.6666666666666666,2024,1,1,4,23,0.136,4,1,0,0,0,0,0,1,0,0,0
10,18254995765169796,0.0176832788147007,0.0560747663551401,0.0158989207686233,0,1,1,0.0,0.0,0.3333333333333333,2024,1,2,8,2,0.064,1,1,0,0,1,0,0,0,0,0,0
9,18290950237157436,0.0130844718106599,0.0,0.0005790997630955,1,0,1,0.0,0.0,0.3333333333333333,2024,1,2,8,23,0.0613333333333333,1,1,0,0,1,0,0,0,0,0,0
8,18077232361394518,0.0209159130267462,0.0,0.0079494603843116,0,1,1,0.0,0.0,0.3333333333333333,2024,1,2,9,18,0.0773333333333333,2,1,0,0,0,1,0,0,0,0,0
7,17909342732895088,0.0255916875120261,0.0046728971962616,0.002684917083443,0,1,1,0.0,0.0,0.3333333333333333,2024,1,2,10,1,0.128,3,1,0,0,0,0,1,0,0,0,0
6,18014462563930563,0.0324802770829324,0.0327102803738317,0.002684917083443,0,1,1,0.0,0.0,0.3333333333333333,2024,1,2,11,3,0.1066666666666666,4,1,0,0,0,0,0,1,0,0,0
5,18331284277101938,0.0181450837021358,0.0186915887850467,0.0075282969202421,1,0,1,0.0,0.0,0.3333333333333333,2024,1,2,12,17,0.1093333333333333,5,1,0,0,0,0,0,0,1,0,0
4,18000640850517863,0.031960746584568,0.02803738317757,0.0036325348775993,0,1,1,0.3063980832371994,0.0833333333333333,0.3333333333333333,2024,1,3,15,20,0.0693333333333333,1,0,0,0,1,0,0,0,0,0,0
3,18033623914696015,0.0146430633057533,0.0,0.003685180310608,1,0,1,0.2171976217943029,0.0,0.6666666666666666,2024,1,3,16,20,0.1093333333333333,2,0,0,0,0,1,0,0,0,0,0
2,17937639314789393,0.028593419280354,0.0186915887850467,0.001842590155304,0,1,1,0.271363918715059,0.0,0.3333333333333333,2024,1,3,17,17,0.1733333333333333,3,0,0,0,0,0,1,0,0,0,0
1,18006067772248665,0.0235135655185684,0.0841121495327102,0.0074230060542247,0,1,1,0.3031147395509805,0.0555555555555555,0.3333333333333333,2024,1,3,18,17,0.1386666666666666,4,0,0,0,0,0,0,1,0,0,0
25,17896489676877161,0.0252453338464498,0.0233644859813084,0.0025269807844169,0,1,1,0.273742124412104,0.0,0.3333333333333333,2024,1,3,18,23,0.0773333333333333,4,0,0,0,0,0,0,1,0,0,0
24,18025946062919295,0.0244949009043679,0.0887850467289719,0.0052645433008686,0,1,1,0.3164255923329488,0.0,0.3333333333333333,2024,1,4,22,17,0.1386666666666666,1,0,0,0,1,0,0,0,0,0,0
23,17903525423921926,0.0170482970944775,0.014018691588785,0.0081600421163464,1,0,1,0.2634129026532966,0.0833333333333333,0.6666666666666666,2024,1,4,24,0,0.1013333333333333,3,0,0,0,0,0,1,0,0,0,0
22,18040574020580555,0.0137964210121223,0.0233644859813084,0.0025269807844169,1,0,1,0.0,0.0,0.3333333333333333,2024,1,4,26,21,0.104,5,1,0,0,0,0,0,0,1,0,0
21,17874990546029909,0.0095439676736578,0.0,0.001842590155304,0,1,1,0.2277930606087496,0.0,0.3333333333333333,2024,1,4,27,22,0.1093333333333333,6,0,0,0,0,0,0,0,0,1,0
20,17850278436133995,0.0154897055993842,0.1495327102803738,0.0004738088970781,1,0,0,0.2880646020055018,0.0,0.0,2024,1,5,29,19,0.048,1,0,0,0,1,0,0,0,0,0,0
19,18007580654259422,0.2304791225707138,1.0,0.1861542511187154,0,1,1,0.0,0.0,0.3333333333333333,2024,1,5,30,17,0.0773333333333333,2,1,0,0,0,1,0,0,0,0,0
18,18005099279111962,0.0088127766018857,0.0046728971962616,0.0006843906291129,1,0,0,0.2025734315378471,0.0,0.0,2024,1,5,31,18,0.2826666666666666,3,0,0,0,0,0,1,0,0,0,0
17,18053587453545740,0.0237252260919761,0.02803738317757,0.0021584627533561,0,1,1,0.2689147218031768,0.1388888888888889,0.3333333333333333,2024,2,5,1,20,0.072,4,0,0,0,0,0,0,1,0,0,0
16,18020705741005184,0.0241485472387916,0.0046728971962616,0.0027902079494603,1,0,1,0.2795634040287514,0.0,0.3333333333333333,2024,2,5,3,18,0.048,6,0,0,0,0,0,0,0,0,1,0
15,17986965815416125,0.0299211083317298,0.02803738317757,0.0045801526717557,0,1,1,0.2928742568107196,0.0277777777777777,0.3333333333333333,2024,2,6,5,19,0.1599999999999999,1,0,0,0,1,0,0,0,0,0,0
14,17913897626870031,0.0813931114104291,0.2429906542056074,0.0837588839168202,0,1,1,0.0,0.0,0.3333333333333333,2024,2,6,8,18,0.1013333333333333,4,1,0,0,0,0,0,1,0,0,0
13,17996360309302542,0.0204733500096209,0.014018691588785,0.0039484074756514,1,0,1,0.2364362410151743,0.0277777777777777,0.3333333333333333,2024,2,7,13,23,0.1173333333333333,2,0,0,0,0,1,0,0,0,0,0
12,18017501083899979,0.0289012892053107,0.0794392523364486,0.0047907344037904,0,1,1,0.0,0.0,0.3333333333333333,2024,2,7,17,2,0.0453333333333333,6,1,0,0,0,0,0,0,0,1,0
11,18036044314751305,0.0355974600731191,0.0186915887850467,0.0071597788891813,1,0,1,0.3314757298784275,0.0277777777777777,0.3333333333333333,2024,2,7,18,21,0.088,7,0,0,0,0,0,0,0,0,0,1
10,18258228769235972,0.0207042524533384,0.0467289719626168,0.0042642800737036,0,1,1,0.3139763954210666,0.0277777777777777,0.3333333333333333,2024,2,8,19,17,0.1413333333333333,1,0,0,0,1,0,0,0,0,0,0
9,17912965067898490,0.0157975755243409,0.0093457943925233,0.0074756514872334,0,1,1,0.2592066731741947,0.0833333333333333,0.3333333333333333,2024,2,8,20,17,0.08,2,0,0,0,0,1,0,0,0,0,0
8,18064566850500366,0.0112372522609197,0.0,0.0009476177941563,1,0,1,0.234466234803443,0.0,0.3333333333333333,2024,2,8,21,0,0.2293333333333333,3,0,0,0,0,0,1,0,0,0,0
7,18014825720476215,0.0236482586107369,0.0654205607476635,0.0057383521979468,0,1,1,0.3531280504037625,0.0833333333333333,0.3333333333333333,2024,2,9,26,2,0.1813333333333333,1,0,0,0,1,0,0,0,0,0,0
6,18009911105077440,0.0179334231287281,0.7242990654205607,0.011739931560937,0,1,1,0.325104268346792,0.0833333333333333,0.3333333333333333,2024,2,9,26,17,0.832,1,0,0,0,1,0,0,0,0,0,0
5,17936534741800206,0.0257071387338849,0.1495327102803738,0.006370097394051,0,1,1,0.3312272606264975,0.0,0.3333333333333333,2024,2,9,29,22,0.072,4,0,0,0,0,0,0,1,0,0,0
4,17991551693365255,0.0465076005387723,0.2102803738317757,0.0280073703606212,0,1,1,0.0,0.0,0.3333333333333333,2024,3,9,2,19,0.2026666666666666,6,1,0,0,0,0,0,0,0,1,0
3,18022901159076872,0.0129305368481816,0.014018691588785,0.0024216899183995,1,0,1,0.2485757387523293,0.0277777777777777,0.3333333333333333,2024,3,9,2,23,0.4906666666666666,6,0,0,0,0,0,0,0,0,1,0
2,18418512652003508,0.0078506830863959,0.0046728971962616,0.0022637536193735,1,0,1,0.236418493211465,0.0,0.3333333333333333,2024,3,9,3,0,0.2373333333333332,7,0,0,0,0,0,0,0,0,0,1
1,18001456091394007,0.0345776409467,0.02803738317757,0.0114767043958936,0,1,1,0.2921998402697666,0.0833333333333333,0.3333333333333333,2024,3,9,3,23,0.1093333333333333,7,0,0,0,0,0,0,0,0,0,1
